ဒု တိ ယ တစ် ခါ လည်း နှစ် ခါ ပဲ ရှိ သေး တယ် ဆို ပြီး သ တို့ သ မီး အ ရံ လုပ် တယ်	ဒု တိ ယ တစ် ခါ လည်း နှစ် ခါ ပဲ ရှိ သေး တယ် ဆို ပြီး သ တို့ သ မီး အ ရံ လုပ် တယ်
အ ငြိမ်း စား တပ် သား မောင် သိန်း သည် ဒ လ ဘက် ကမ်း ၌ သမ္မာန် ခတ် နေ ကြောင်း သိ ရ သည်	အ ငြိမ်း စား တပ် သား မောင် သိန်း သည် ဒ လ ဘက် ကမ်း ၌ သမ္မာန် ခတ် နေ ကြောင်း သိ ရ သည်
အီ ဘို လာ ကူး စက် ဖို့ အန္တ ရာယ် အ ရှိ ဆုံး လူ တွေ က ဘယ် သူ တွေ လဲ	အီ ဘို လာ ကူး စက် ဖို့ အန္တ ရာယ် အ ရှိ ဆုံး လူ တွေ က ဘယ် သူ တွေ လဲ
အဲ ဒီ့ လို လုပ် ဖို့ က ကျုပ် တ ယောက် တည်း နဲ့ မ ပြီး ဘူး လေ	အဲ ဒီ့ လို လုပ် ဖို့ က ကျုပ် တ ယောက် တည်း နဲ့ မ ပြီး ဘူး လေ
မယ် တော် ဆေး ခန်း ကို ဆစ် ဒ နီ ငြိမ်း ချမ်း ရေး ဆု ရှင် ဒေါက် တာ စင် သီ ယာ မောင် ဦး စီး ဖွ င့် လ	မယ် တော် ဆေး ခန်း ကို ဆစ် ဒ နီ ငြိမ်း ချမ်း ရေး ဆု ရှင် ဒေါက် တာ စင် သီ ယာ မောင် ဦး စီး ဖွ င့် လှစ် ထား ခြင်း ဖြစ် သည်
သူ တို့ စ ခန်း နဲ့ ပြင် ပ ကမ္ဘာ ဆက် သွယ် ဖို့ ကား လမ်း လည်း မ ရှိ လှေ လမ်း လည်း မ ရှိ ပါ	သူ တို့ စ ခန်း နဲ့ ပြင် ပ ကမ္ဘာ ဆက် သွယ် ဖို့ ကား လမ်း လည်း မ ရှိ လှေ လမ်း လည်း မ ရှိ ပါ
တ ခြား နိုင် ငံ မှာ သွား နေ တဲ့ နိုင် ငံ သား ပြောင်း သွား တဲ့ သူ တွေ ရော တန်း တူ ရ လို့ လား	တ ခြား နိုင် ငံ မှာ သွား နေ တဲ့ နိုင် ငံ သား ပြောင်း သွား တဲ့ သူ တွေ ရော တန်း တူ ရ လို့ လား
လက် ပတ် ဆို လို့ အ ကောင်း တော့ မ ဟုတ် ပါ ဘူး	လက် ပတ် ဆို လို့ အ ကောင်း တော့ မ ဟုတ် ပါ ဘူး
မ ရှိ သေး ဘူး လို့ လည်း ပါ တီ ခေါင်း ဆောင် တ ဦး ဖြစ် တဲ့ ဦး ခင် မောင် ဆွေ က ပြော ပါ တယ်	မ ရှိ သေး ဘူး လို့ လည်း ပါ တီ ခေါင်း ဆောင် တ ဦး ဖြစ် တဲ့ ဦး ခင် မောင် ဆွေ က ပြော ပါ တယ်
ဒီ ဘက် က အ ဝီ စိ ရေ က ကောင်း လည်း မ ကောင်း ဘူး	ဒီ ဘက် က အ ဝီ စိ ရေ က ကောင်း လည်း မ ကောင်း ဘူး
သ မီး များ ၏ ဂီ တ အ ပေါ် စိတ် ဝင် စား မှု ကို ကျေ နပ် နေ သ ည့် အ ဆို တော် ဂ ရေ ဟမ်	သ မီး များ ၏ ဂီ တ အ ပေါ် စိတ် ဝင် စား မှု ကို ကျေ နပ် နေ သ ည့် အ ဆို တော် ဂ ရေ ဟမ်
မိုး ယု စံ ကျန်း မာ ရေး လိုက် စား တာ တော့ သိပ် မ ရှိ ခဲ့ ဘူး	မိုး ယု စံ ကျန်း မာ ရေး လိုက် စား တာ တော့ သိပ် မ ရှိ ခဲ့ ဘူး
နယ် ရှိုး တွေ မှာ ပ ရိ သတ် နဲ့ ထိ တွေ့ ရ တဲ့ ဖီ လင် က ရော	နယ် ရှိုး တွေ မှာ ပ ရိ သတ် နဲ့ ထိ တွေ့ ရ တဲ့ ဖီ လင် က ရော
ဖြစ် စဉ် ကို သုံး သပ် ကြ ည့် ရင် ဖြစ် နိုင် ခြေ သုံး ခု လောက် ရှိ နေ ပါ တယ်	ဖြစ် စဉ် ကို သုံး သပ် ကြ ည့် ရင် ဖြစ် နိုင် ခြေ သုံး ခု လောက် ရှိ နေ ပါ တယ်
နိုင် ငံ ရေး ပါ တီ မှာ လုပ် ခဲ့ တာ တွေ အား လုံး ကို ယူ မ လာ ဘူး	နိုင် ငံ ရေး ပါ တီ မှာ လုပ် ခဲ့ တာ တွေ အား လုံး ကို ယူ မ လာ ဘူး
တီ လား ပီး ယား ပေါက် ပြီး တော့ ဥ ရော ပ အ မေ ရိ က ဈေး ကွက် တွေ ကို ပို့ ရ မယ်	တီ လား ပီး ယား ပေါက် ပြီး တော့ ဥ ရော ပ အ မေ ရိ က ဈေး ကွက် တွေ ကို ပို့ ရ မယ်
ကေ တီ ပယ် ရီ ၏ နောက် တွင် အ ဆို တော် ရီ ဟား နား က ဒု တိ ယ နေ ရာ ရ ရှိ ထား သည်	ကေ တီ ပယ် ရီ ၏ နောက် တွင် အ ဆို တော် ရီ ဟား နား က ဒု တိ ယ နေ ရာ ရ ရှိ ထား သည်
ရိုး ရာ လှေ လောက် နဲ့ လည်း လိုက် မ မီ ပါ ဘူး ဟု ဦး ခင် မောင် ထွေး ပျဉ်း မ နား က ဆို သည်	ရိုး ရာ လှေ လောက် နဲ့ လည်း လိုက် မ မီ ပါ ဘူး ဟု ဦး ခင် မောင် ထွေး ပျဉ်း မ နား က ဆို သည်
ဇော် လွင် မြတ် လေး ညွ န့် ဝင်း စ သ ည့် မင်း သား များ အား လုံး သည် ပေ မီ ဒေါက် မီ ယောက်ျား ပီ သ သ	ဇော် လွင် မြတ် လေး ညွ န့် ဝင်း စ သ ည့် မင်း သား များ အား လုံး သည် ပေ မီ ဒေါက် မီ ယောက်ျား ပီ သ သူ များ ဖြစ် ကြ ၏
ပ လိပ် က တော့ အ ရင် က ကပ် အ သွင် ဖြစ် ခဲ့ တယ်	ပ လိပ် က တော့ အ ရင် က ကပ် အ သွင် ဖြစ် ခဲ့ တယ်
ခေါင်း ခ ဏ ခ ဏ ဖြီး တာ ကြော င့် ဆံ ပင် ကျွတ် တယ် လို့ လေ့ လာ မှု တွေ က ဆို ပါ တယ်	ခေါင်း ခ ဏ ခ ဏ ဖြီး တာ ကြော င့် ဆံ ပင် ကျွတ် တယ် လို့ လေ့ လာ မှု တွေ က ဆို ပါ တယ်
ယ ခင် တစ် ရက် က ပင် မီ တာ ကျ သ င့် နှုန်း များ ကို တိုး မြှ င့် လိုက် ကြောင်း သ တင်း ပါ လာ သည်	ယ ခင် တစ် ရက် က ပင် မီ တာ ကျ သ င့် နှုန်း များ ကို တိုး မြှ င့် လိုက် ကြောင်း သ တင်း ပါ လာ သည်
ဦး ထီး က အ မျိုး သား ရေး လုပ် ငန်း တွေ လည်း လုပ် တယ် ကြား ပါ တယ်	ဦး ထီး က အ မျိုး သား ရေး လုပ် ငန်း တွေ လည်း လုပ် တယ် ကြား ပါ တယ်
ကျန်း မာ ရေး အ တွက် ပါ ကောင်း တယ် လို့ တော့ ကြား ဖူး ပါ တယ်	ကျန်း မာ ရေး အ တွက် ပါ ကောင်း တယ် လို့ တော့ ကြား ဖူး ပါ တယ်
ပို လန် အ စိုး ရ က လေး သူ ငယ် ရေး ရာ ဌာ န မှ ပြော ရေး ဆို ခွ င့် ရှိ သူ မာ ရက် မစ် ချာ လက် က အ တော် လေ	ပို လန် အ စိုး ရ က လေး သူ ငယ် ရေး ရာ ဌာ န မှ ပြော ရေး ဆို ခွ င့် ရှိ သူ မာ ရက် မစ် ချာ လက် က အ တော် လေး စိတ် ပျက် စ ရာ ကောင်း တဲ့ ပုံ ပဲ
သုံး ဘူး သူ ဖတ် ဘူး သူ သာ သိ နိုင် တယ် ပြော တယ်	သုံး ဘူး သူ ဖတ် ဘူး သူ သာ သိ နိုင် တယ် ပြော တယ်
ဆြာ က လိ ကြက် တူ ရွေး လှောင် ချို င့် တံ ခါး ကို ဖွ င့် ကာ အ တွင်း သို့ အော် ထ ည့် သည်	ဆြာ က လိ ကြက် တူ ရွေး လှောင် ချို င့် တံ ခါး ကို ဖွ င့် ကာ အ တွင်း သို့ အော် ထ ည့် သည်
လွင် မိုး ကို ပ ရိ သတ် က ပြင်း ပြင်း ထန် ထန် ဝေ ဖန် ခဲ့ ပါ သည်	လွင် မိုး ကို ပ ရိ သတ် က ပြင်း ပြင်း ထန် ထန် ဝေ ဖန် ခဲ့ ပါ သည်
ပြီး ရင် အ ခု သော့ ပေး ထား တဲ့ အ ခန်း ကို အ ပြီး ပြောင်း ရွှေ့ သွား ကြ ပေ တော့ တဲ့	ပြီး ရင် အ ခု သော့ ပေး ထား တဲ့ အ ခန်း ကို အ ပြီး ပြောင်း ရွှေ့ သွား ကြ ပေ တော့ တဲ့
အ ပူ ဇော် ခံ ဆ ရာ ကြီး ဆ ရာ မ ကြီး တွေ ပြုံး ၍ ပျော်  ပြုံး  အုန်း အုန်း ကျွတ် ကျွတ် နှ င့် ဘ ဝင	အ ပူ ဇော် ခံ ဆ ရာ ကြီး ဆ ရာ မ ကြီး တွေ ပြုံး ၍ ပျော် ပျော် ၍ ပြုံး အုန်း အုန်း ကျွတ် ကျွတ် နှ င့် ဘ ဝင် ချမ်း မြေ့ ရ ပါ ၏
မောင် နီ ရေ လာ ပါ ဦး ကွာ ဟုတ် ကဲ့ ဦး လေး လာ ပါ ပြီ ချို စိ မ့် ပဲ လား အေး လက် ဖက် ရည် က နောက် မှ လု	မောင် နီ ရေ လာ ပါ ဦး ကွာ ဟုတ် ကဲ့ ဦး လေး လာ ပါ ပြီ ချို စိ မ့် ပဲ လား အေး လက် ဖက် ရည် က နောက် မှ လုပ် ပါ
ဗ ဟန်း ရဲ စ ခန်း မှာ ဒီ အ မှု ကို ဖွ င့် ထား ပြီး ရဲ က စုံ စမ်း စစ် ဆေး နေ ပါ တယ်	ဗ ဟန်း ရဲ စ ခန်း မှာ ဒီ အ မှု ကို ဖွ င့် ထား ပြီး ရဲ က စုံ စမ်း စစ် ဆေး နေ ပါ တယ်
အင် ဒို နီး ရှား အ သင်း က တော့ ထိုင်း ကို ရှုံး ကမ္ဘော ဒီး ယား ကို နိုင်  အ ရှေ့ တီ မော ကို သ ရ	အင် ဒို နီး ရှား အ သင်း က တော့ ထိုင်း ကို ရှုံး ကမ္ဘော ဒီး ယား ကို နိုင် အ ရှေ့ တီ မော ကို သ ရေ က စား ခဲ့ ပါ တယ်
ပတ်စ် ပို့ သက် တမ်း တိုး တာ အ မှန် ဆို ရင် ဆယ် ရက် အ တွင်း ရ တယ်	ပတ်စ် ပို့ သက် တမ်း တိုး တာ အ မှန် ဆို ရင် ဆယ် ရက် အ တွင်း ရ တယ်
န ယူ တန် ရဲ့ နိ ယာ မ အ ရ ဖိ အား များ လေ ရုန်း ကန် မှု များ လေ လေ ဖြစ် ရ မယ်	န ယူ တန် ရဲ့ နိ ယာ မ အ ရ ဖိ အား များ လေ ရုန်း ကန် မှု များ လေ လေ ဖြစ် ရ မယ်
အ လယ် တန်း မှာ တော့ အောင် သူ ရဲ ကို ဦး လှိုင်း ဘို ဘို ရှိုင်း သူ ရ ကြည် လင်း တို့ ကို ရွေး ချ	အ လယ် တန်း မှာ တော့ အောင် သူ ရဲ ကို ဦး လှိုင်း ဘို ဘို ရှိုင်း သူ ရ ကြည် လင်း တို့ ကို ရွေး ချယ် ထား ပါ တယ်
ရာ ဧ ပ ရား ၏ နံ နက် ခင်း သည် ထုံး စံ အ တိုင်း နှင်း မိုး များ တ ဖွဲ ဖွဲ ကျ နေ သည်	ရာ ဧ ပ ရား ၏ နံ နက် ခင်း သည် ထုံး စံ အ တိုင်း နှင်း မိုး များ တ ဖွဲ ဖွဲ ကျ နေ သည်
ကျ မ က ရွှေ နန်း တော် ရွှေ ဆိုင် က စ လုပ် ခဲ့ တာ အ မျိုး သား နဲ့ အ တူ ပေါင်း ပြီး တော့ လေ	ကျ မ က ရွှေ နန်း တော် ရွှေ ဆိုင် က စ လုပ် ခဲ့ တာ အ မျိုး သား နဲ့ အ တူ ပေါင်း ပြီး တော့ လေ
တစ် ကြိမ် တည်း တစ် ခါ တည်း နဲ့ ဗြုန်း ခ နဲ မ ထွက် သ င့် ဘူး လို့ ရာ ဂျန် က ဆို တယ်	တစ် ကြိမ် တည်း တစ် ခါ တည်း နဲ့ ဗြုန်း ခ နဲ မ ထွက် သ င့် ဘူး လို့ ရာ ဂျန် က ဆို တယ်
အာ ဏာ ပိုင် တွေ က အာ ဏာ ပြ ပြီး ဈေး သည် နဲ့ နေ ရာ လု ကြ တာ	အာ ဏာ ပိုင် တွေ က အာ ဏာ ပြ ပြီး ဈေး သည် နဲ့ နေ ရာ လု ကြ တာ
အ အေး ခံ ထား တဲ့ မု န့် သား ပေါ် ကို ညီ ညာ စွာ ဖြ န့် ခင်း ပေး ပါ	အ အေး ခံ ထား တဲ့ မု န့် သား ပေါ် ကို ညီ ညာ စွာ ဖြ န့် ခင်း ပေး ပါ
ကုမ္ပ ဏီ မှ တစ် တန် လျှင် ကျပ် တစ် သိန်း ဖြ င့် ပြန် လည် ဝယ် ယူ မည် ဖြစ် ကြောင်း ဦး တင် မောင်	ကုမ္ပ ဏီ မှ တစ် တန် လျှင် ကျပ် တစ် သိန်း ဖြ င့် ပြန် လည် ဝယ် ယူ မည် ဖြစ် ကြောင်း ဦး တင် မောင် အုန်း က ပြော သည်
စစ် သည် အ သက် ရှင် ရန် အ ရေး ကြီး လှ သည် မ ဟုတ် ပါ လား	စစ် သည် အ သက် ရှင် ရန် အ ရေး ကြီး လှ သည် မ ဟုတ် ပါ လား
မိန်း က လေး များ ကို ကြ ည့် လျှင် လည်း စန္ဒာ တို့ ခင် သန်း နု တို့ မေ ဝင်း မောင် ခင် သီ တာ ထွန	မိန်း က လေး များ ကို ကြ ည့် လျှင် လည်း စန္ဒာ တို့ ခင် သန်း နု တို့ မေ ဝင်း မောင် ခင် သီ တာ ထွန်း တို့ ကို နှစ် သက် စွဲ လမ်း ကြ သည်
တံ တား ထိပ် ကြက် လျှာ စွန်း တွင် အ များ ပြည် သူ အ တွက် ပန်း ခြံ လေး တစ် ခု ဆောက် ပါ က လှ လိုက် မ	တံ တား ထိပ် ကြက် လျှာ စွန်း တွင် အ များ ပြည် သူ အ တွက် ပန်း ခြံ လေး တစ် ခု ဆောက် ပါ က လှ လိုက် မ ည့် ဖြစ် ခြင်း ဟု စိတ် ကူး ယဉ် မိ သည်
ခြုံ ပြော ရ မယ် ဆို ရင် တော့ အား လုံး နှစ် ဘက် သ ဘော တူ ညီ မှု ရ ခဲ့ ပါ ပြီ	ခြုံ ပြော ရ မယ် ဆို ရင် တော့ အား လုံး နှစ် ဘက် သ ဘော တူ ညီ မှု ရ ခဲ့ ပါ ပြီ
ပြည် တွင်း မှာ ရှိ သူ တွေ က လည်း အ သက် မွေး ဝမ်း ကျောင်း တွေ တိ တိ ကျ ကျ မ ရှိ ဘူး	ပြည် တွင်း မှာ ရှိ သူ တွေ က လည်း အ သက် မွေး ဝမ်း ကျောင်း တွေ တိ တိ ကျ ကျ မ ရှိ ဘူး
အဲ ဒီ့ မှာ ကျ မ တို့ က ကျွမ်း ကျင် တဲ့ သူ တွေ ကို လွှတ် ပေး မယ်	အဲ ဒီ့ မှာ ကျ မ တို့ က ကျွမ်း ကျင် တဲ့ သူ တွေ ကို လွှတ် ပေး မယ်
အ ခြေ ခံ က တော့ မု ဒိမ်း မှု က အ ခြေ ခံ ပါ တယ်	အ ခြေ ခံ က တော့ မု ဒိမ်း မှု က အ ခြေ ခံ ပါ တယ်
ကို ယ့် မု န့် ဖိုး နဲ့ ကိုယ် စု ပြီး တော့ လုပ် ရ တယ်	ကို ယ့် မု န့် ဖိုး နဲ့ ကိုယ် စု ပြီး တော့ လုပ် ရ တယ်
ဟို ကောင် သည် ကောင် မ ဆို တဲ့ နှိ မ့် ချ တဲ့ စ ကား အ သုံး မ သုံး သ င့် ပါ	ဟို ကောင် သည် ကောင် မ ဆို တဲ့ နှိ မ့် ချ တဲ့ စ ကား အ သုံး မ သုံး သ င့် ပါ
အ ကူ အ ညီ တောင်း တော့ တစ် ခါ နှစ် ခါ ပဲ ထိုင် ပေး တယ်	အ ကူ အ ညီ တောင်း တော့ တစ် ခါ နှစ် ခါ ပဲ ထိုင် ပေး တယ်
နည်း ပ ညာ နဲ့ ပတ် သက် လို့ အား နည်း ချက် ဆို တာ စိန် ခေါ် မှု က လည်း နည်း ပါ တယ်	နည်း ပ ညာ နဲ့ ပတ် သက် လို့ အား နည်း ချက် ဆို တာ စိန် ခေါ် မှု က လည်း နည်း ပါ တယ်
က ဗျာ ဆ ရာ မ တွေ က က ဗျာ ချည်း ပဲ သီး သ န့် ရေး တဲ့ သူ မ ရှိ သ လောက် ဖြစ် နေ ပါ တယ်	က ဗျာ ဆ ရာ မ တွေ က က ဗျာ ချည်း ပဲ သီး သ န့် ရေး တဲ့ သူ မ ရှိ သ လောက် ဖြစ် နေ ပါ တယ်
ဦး နှောက် အ မြှေး ပါး ယောင် တာ ကြော င့် တက် တာ ဖြစ် ရာ မှာ ဘယ် လို လက္ခ ဏာ ပြ ပြီး ဘယ် လို ကာ ကွ	ဦး နှောက် အ မြှေး ပါး ယောင် တာ ကြော င့် တက် တာ ဖြစ် ရာ မှာ ဘယ် လို လက္ခ ဏာ ပြ ပြီး ဘယ် လို ကာ ကွယ် မှု ပေး သ င့် ပါ လဲ
က ဆုန် လ ရာ သီ ဟာ နေ အ ရှိန် အ ပြင်း အ ထန် ဆုံး ဖြစ် လို့ ရေ တွေ ခမ်း ခြောက် လေ့ ရှိ တယ်	က ဆုန် လ ရာ သီ ဟာ နေ အ ရှိန် အ ပြင်း အ ထန် ဆုံး ဖြစ် လို့ ရေ တွေ ခမ်း ခြောက် လေ့ ရှိ တယ်
ကျောင်း ကား ပြေး ဆွဲ ချင် သူ တွေ အ နေ နဲ့ လျှောက် ထား နိုင် တဲ့ အ ကြောင်း မ ထ သ က မ ကြာ သေး ခင် က	ကျောင်း ကား ပြေး ဆွဲ ချင် သူ တွေ အ နေ နဲ့ လျှောက် ထား နိုင် တဲ့ အ ကြောင်း မ ထ သ က မ ကြာ သေး ခင် က ပြော ဆို ခဲ့ ပါ သေး တယ်
ခု ချိန် တော့ စာ အုပ် အ ငှား ဆိုင် တွေ နည်း လာ တယ်	ခု ချိန် တော့ စာ အုပ် အ ငှား ဆိုင် တွေ နည်း လာ တယ်
ဘို လို ပြော နိုင် လာ တဲ့ တွက် က လေး တို့ ရဲ့ ဘ ဝ အ တွက် ပ ညာ ရေး အ တွက် စိတ် အေး ရ ပြီ	ဘို လို ပြော နိုင် လာ တဲ့ တွက် က လေး တို့ ရဲ့ ဘ ဝ အ တွက် ပ ညာ ရေး အ တွက် စိတ် အေး ရ ပြီ
ထို ခေတ် ၌ ထွက် ပေါ် သော လူ ငယ် သု တ စာ ပေ ဆိုင် ရာ စာ အုပ် များ ထဲ မှ န ဂါး နီ ထုတ် စာ အုပ် နှစ် အ	ထို ခေတ် ၌ ထွက် ပေါ် သော လူ ငယ် သု တ စာ ပေ ဆိုင် ရာ စာ အုပ် များ ထဲ မှ န ဂါး နီ ထုတ် စာ အုပ် နှစ် အုပ် ကို တင် ပြ လို ပါ သည်
ဒီ မှာ လည်း ထပ် ပြီး ညှိ တာ တွေ လည်း ရှိ လာ နိုင် တယ် ဟု ဦး ခွန် ဥက္ကာ က ပြော ဆို သည်	ဒီ မှာ လည်း ထပ် ပြီး ညှိ တာ တွေ လည်း ရှိ လာ နိုင် တယ် ဟု ဦး ခွန် ဥက္ကာ က ပြော ဆို သည်
အ ခု ငြိမ်း ချမ်း ဖို့ ဆို တာ လည်း လက် ရှိ အ စိုး ရ ဆီ မှာ မူ တည် နေ တယ်	အ ခု ငြိမ်း ချမ်း ဖို့ ဆို တာ လည်း လက် ရှိ အ စိုး ရ ဆီ မှာ မူ တည် နေ တယ်
ကား ကို စီး မီး ရှို့ ခံ ခဲ့ ရ သ လို ဗျောက် အိုး တွေ လည်း ပစ် ဖောက် ခဲ့ တယ် လို့ ဒေ သ ခံ တွေ နဲ့	ကား ကို စီး မီး ရှို့ ခံ ခဲ့ ရ သ လို ဗျောက် အိုး တွေ လည်း ပစ် ဖောက် ခဲ့ တယ် လို့ ဒေ သ ခံ တွေ နဲ့ ရဲ တွေ က ပြော ပါ တယ်
သူ တို့ တွေ လိမ် လိမ် မာ မာ နဲ့ ယဉ် ကျေး တဲ့ က လေး တွေ ဖြစ် ဖို့ ပဲ မျှော် လ င့် ပါ တယ်	သူ တို့ တွေ လိမ် လိမ် မာ မာ နဲ့ ယဉ် ကျေး တဲ့ က လေး တွေ ဖြစ် ဖို့ ပဲ မျှော် လ င့် ပါ တယ်
အ ခု အ ချိန် မှာ ဒီ အ လုပ် အ တွက် အ ချိန် တောင် မ လောက် ပါ ဘူး	အ ခု အ ချိန် မှာ ဒီ အ လုပ် အ တွက် အ ချိန် တောင် မ လောက် ပါ ဘူး
ဒါ နဲ့ ပဲ အိပ် မက် တွေ ပျက် ခဲ့ ရ တယ် ဟု သူ က ဆို သည်	ဒါ နဲ့ ပဲ အိပ် မက် တွေ ပျက် ခဲ့ ရ တယ် ဟု သူ က ဆို သည်
လုပ် ဖော် ကိုင် ဖက် ရဲ ဘော် ရဲ ဘက် အ ဖြစ် နဲ့ နေ ကြ တာ	လုပ် ဖော် ကိုင် ဖက် ရဲ ဘော် ရဲ ဘက် အ ဖြစ် နဲ့ နေ ကြ တာ
စာ ဖြ င့် ဖေါ် ပြ လျှင် အ ဆင် မ ပြေ ဖြစ် တတ် သည် ဟု သိ ထား သည်	စာ ဖြ င့် ဖေါ် ပြ လျှင် အ ဆင် မ ပြေ ဖြစ် တတ် သည် ဟု သိ ထား သည်
ကမ္ဘာ့ တ ဝှမ်း မှ ဘော လုံး ဝါ သ နာ ရှင် အား လုံး သည် ယင်း အုပ် စု ပွဲ အ ပေါ် စိတ် ဝင် စား နေ မည်	ကမ္ဘာ့ တ ဝှမ်း မှ ဘော လုံး ဝါ သ နာ ရှင် အား လုံး သည် ယင်း အုပ် စု ပွဲ အ ပေါ် စိတ် ဝင် စား နေ မည် မှာ သေ ချာ သည်
မ လေး ရှား က ပြန် သွား လို့ ရော ဟို မှာ အ လုပ် နဲ့ စား ဝတ် နေ ရေး က ပူ နေ ရ မှာ ပဲ	မ လေး ရှား က ပြန် သွား လို့ ရော ဟို မှာ အ လုပ် နဲ့ စား ဝတ် နေ ရေး က ပူ နေ ရ မှာ ပဲ
ဒေါ် ခင် လှ ရီ အ ပေါ် အမ်း မြို့ နယ် ပြည် သူ လူ ထု ၏ ထောက် ခံ မှု အ ပေါ် အား ရ ကျေ နပ် သည် ဟု ဒေါက	ဒေါ် ခင် လှ ရီ အ ပေါ် အမ်း မြို့ နယ် ပြည် သူ လူ ထု ၏ ထောက် ခံ မှု အ ပေါ် အား ရ ကျေ နပ် သည် ဟု ဒေါက် တာ အေး မောင် က ပြော သည်
ပ ပ ဝင်း ချစ် မိုး ဆွေ ဗွေး ထုတ် ပန်း ဟေ ဝန် ပတ် ပျိုး နဲ့ ဂီ တ နက် သံ ကို စော ညိန်း သီ ချင်် ခက် စ တာ နဲ့ ပြန် လုပ် ထား တယ်	ပ ပ ဝင်း ချစ် မိုး ဆွေ ဗွေး ထုတ် ပန်း ဟေ ဝန် ပတ် ပျိုး နဲ့ ဂီ တ နက် သံ ကို စော ညိန်း သီ ချင်း တွေ လည်း အော် ခက် စ တာ နဲ့ ပြန် လုပ် ထား တယ်
မြောက် ကိုး ရီး ယား က အဲ့ ဒီ စာ သင် ကျောင်း က ရူ ပ ဗေ ဒ စာ သင် ခန်း ကို ၂ ၀ ၁ ၂ ခု နှစ် မှာ ပြင် ဆင်	မြောက် ကိုး ရီး ယား က အဲ့ ဒီ စာ သင် ကျောင်း က ရူ ပ ဗေ ဒ စာ သင် ခန်း ကို နှစ် ထော င့် ဆ ယ့် နှစ် ခု နှစ် မှာ ပြင် ဆင် မွမ်း မံ ပေး ခဲ့ ပါ တယ်
