ရိုး￨jó ယာ￨jà လှေ￨ɬè လှောက်￨dòʊɴ နယ်￨lə လည်း￨lɛ́ လိုက်￨laɪʔ မ￨mə မီ￨m̥ì ပါ￨pà ဦ￨x ဟု￨hṵ ဥ￨x ခင်￨kʰɪ̀ɴ မောင်￨màʊɴ ထွေ￨tʰwè ပျင်￨bjɪ̀ɴ မ￨mə နာ￨nà က￨kə ဆို￨sʰò သည်￨ðɛ̀	ရိုး ရာ လှေ လောက် နဲ့ လည်း လိုက် မ မီ ပါ ဘူး ဟု ဦး ခင် မောင် ထွေး ပျဉ်း မ နား က ဆို သည်
ဇော￨zɔ́ လွင်￨lwɪ̀ɴ မြက်￨mjɛʔ လေး￨lé ညွှန်￨jaʊʔ ဝင်￨wɪ̀ɴ စ￨sa̰ သ￨ðə ည့်￨jaʊʔ မင်း￨mɪ́ɴ သား￨ðə များ￨mjá အား￨ʔá လုံး￨lóʊɴ သည်￨ðɛ̀ ပေ￨pè မီ￨mì ထောက်￨tʰaʊʔ မီ￨m̥ì ရောက်ျား￨mɪ̀ɴ ပြည်￨pjì သာ￨θà သူ￨ðə များ￨mjá ဖြစ်￨pʰjɪʔ ကြ￨tɕə	ဇော် လွင် မြတ် လေး ညွ န့် ဝင်း စ သ ည့် မင်း သား များ အား လုံး သည် ပေ မီ ဒေါက် မီ ယောက်ျား ပီ သ သူ များ ဖြစ် ကြ ၏
ပ￨pə လိပ္က￨deɪʔ တော်￨tɔ̀ အ￨ʔə ရင်￨jɪ̀ɴ က￨gə ကပ်￨gaʔ အ￨ʔə သွင်￨θwɪ̀ɴ ဖြစ်￨pʰjɪʔ ခဲ့￨jaʔ တဲ်￨dòʊɴ	ပ လိပ် က တော့ အ ရင် က ကပ် အ သွင် ဖြစ် ခဲ့ တယ်
ခေါင်း￨gáʊɴ ခ￨kʰə ဏ￨na̰ ခ￨kʰə ဏ￨na̰ ဖီး￨pʰí ဒာ￨dà ကြော￨tɕɔ́ င့်￨jɔ̀ ဇ￨zə ပင်￨bɪ̀ɴ ကျွတ်￨dʑʊʔ တယ်￨tὲ လို့￨sə လေ့￨lḛ လာ￨là မှု￨m̥ṵ တွေ￨dwè ကာ￨kà ဆို￨sʰò ပါ￨bà တယ်￨tὲ	ခေါင်း ခ ဏ ခ ဏ ဖြီး တာ ကြော င့် ဆံ ပင် ကျွတ် တယ် လို့ လေ့ လာ မှု တွေ က ဆို ပါ တယ်
ယ￨jə ခင်￨kʰɪ̀ɴ တ￨də ရပ်￨jaʔ က￨kə ပင်￨bɪ̀ɴ မီ￨mì တာ￨tà ကျ￨dʑa̰ သ￨ðə င့်￨dòʊɴ နှုန်း￨n̥óʊɴ များ￨mjá ကို￨kò တိုး￨tó မြ￨mja̰ င့်￨gʊ́ɴ လိုက်￨laɪʔ ကြောင်း￨tɕáʊɴ သ￨ðə တင်း￨dɪ́ɴ ပါ￨pà လာ￨là သည်￨ðɛ̀	ယ ခင် တစ် ရက် က ပင် မီ တာ ကျ သ င့် နှုန်း များ ကို တိုး မြှ င့် လိုက် ကြောင်း သ တင်း ပါ လာ သည်
ဥ￨x ထိး￨kʰʊ̀ɴ က￨kə မျိုး￨mjó သား￨θá ရီ￨jì လုပ်￨loʊʔ ငန်း￨ŋáɴ တွေ￨dwè လေ့￨lḛ လုပ်￨loʊʔ တည်￨tì ကြား￨dʑá ပါ￨bà တယ်￨tὲ	ဦး ထီး က အ မျိုး သား ရေး လုပ် ငန်း တွေ လည်း လုပ် တယ် ကြား ပါ တယ်
ကျန်း￨tɕáɴ မာ￨mà ၏￨x အ￨ʔə တွက်￨twɛʔ ပ￨pə ကောင်း￨gáʊɴ တည်￨tì လို￨lò တော်￨dɔ̀ ကြား￨dʑá ပူး￨bú ပါ￨bà တယ်￨tὲ	ကျန်း မာ ရေး အ တွက် ပါ ကောင်း တယ် လို့ တော့ ကြား ဖူး ပါ တယ်
ပို￨pò လန်￨làɴ အ￨ʔə စိုး￨só ရ￨jə က￨gə လေး￨lé သ￨θə ငယ်￨ŋὲ ရေး￨jé ရာ￨jà ဌာ￨tʰà န￨na̰ မှ￨m̥a̰ ပြော￨pjɔ́ ရေး￨jé ဆို￨sʰò ခွ￨gwa̰ င့်￨ɹaʔ ရှိ￨ʃḭ သူ￨θə မာ￨mà ရက်￨jɛʔ မစ်￨mɪʔ ချာ￨dʑà လက်￨lɛʔ က￨kə အ￨ʔə တော်￨tɔ̀ လေး￨lé စိတ်￨zeɪʔ ပျက်￨pjɛʔ စ￨zə ရာ￨jà ကောင်း￨káʊɴ နည်း￨ní ပုံ￨pòʊɴ ပယ်￨pὲ	ပို လန် အ စိုး ရ က လေး သူ ငယ် ရေး ရာ ဌာ န မှ ပြော ရေး ဆို ခွ င့် ရှိ သူ မာ ရက် မစ် ချာ လက် က အ တော် လေး စိတ် ပျက် စ ရာ ကောင်း တဲ့ ပုံ ပဲ
သုံး￨θóʊɴ ဘူး￨bú သူ￨ðù ဖက်￨bɛʔ ဘူး￨bú သူ￨θù သာ￨θà သိ￨θḭ နိုင်￨nàɪɴ ထည်￨dὲ ပြော￨pjɔ́ တယ်￨dὲ	သုံး ဘူး သူ ဖတ် ဘူး သူ သာ သိ နိုင် တယ် ပြော တယ်
စာ￨sà က￨gə လီ￨lì ကျက်္တူ￨zɔ̀ ၍￨x လှောင်￨ɬàʊɴ ခြိုက်￨zə တံ￨də ခါး￨gə ကို￨kò ခွ￨gwa̰ င့်￨zə ကာ￨kà အ￨ʔə တွင်း￨twɪ́ɴ သို့￨θo̰ အော်￨ʔɔ̀ ထဲ့￨ðɛ̀ သည်￨ðɛ̀	ဆြာ က လိ ကြက် တူ ရွေး လှောင် ချို င့် တံ ခါး ကို ဖွ င့် ကာ အ တွင်း သို့ အော် ထ ည့် သည်
လွင်￨lwɪ̀ɴ မိုး￨mó ကို￨gò ပေ￨bè ရိ￨jḭ သတ်￨θaʔ ကာ￨kà ပစ်￨pjɪʔ ပြင်း￨pjɪ́ɴ ထပ်￨tʰaʔ ထံ￨tʰàɴ ဝေ￨wè ဖန်￨bàɴ ခဲ့￨bjɪ́ɴ ပါ￨pà သည်￨θɛ̀	လွင် မိုး ကို ပ ရိ သတ် က ပြင်း ပြင်း ထန် ထန် ဝေ ဖန် ခဲ့ ပါ သည်
ပြီး￨pjí ယာင်￨gwɪ̀ɴ အ￨ʔə ခု￨kʰṵ သော￨θɔ́ ပေး￨pé ထား￨tʰá တဲ့￨tɛ̰ အ￨ʔə ခံး￨ŋjḛɪɴ ကို￨kò အ￨ʔə ပြီး￨pjí ပြောင်း￨pjáʊɴ ရွှေ့￨ʃwḛ သွား￨θə ကြ￨də ပေ￨bè တော့￨dɔ̰ တဲ့￨tɛ̰	ပြီး ရင် အ ခု သော့ ပေး ထား တဲ့ အ ခန်း ကို အ ပြီး ပြောင်း ရွှေ့ သွား ကြ ပေ တော့ တဲ့
အ￨ʔə ပူ￨pù ဇော်￨zɔ̀ ခံ￨kʰàɴ ဆ￨sʰə ရာ￨jà ကြီး￨dʑí ဆ￨sʰə ရာ￨jà မ￨mə ကြီး￨dʑí တွေ်￨zú ပျုံး￨póʊɴ ပျော￨pjɔ́ ပျော်￨pjɔ̀ ၍￨x ပျုံး￨sə အုး￨zɔ̀ အ￨ʔə ဦ￨x နး￨sə ကျွ်￨də ကျွတ်￨tɕʊʔ နှ￨n̥ə င့်￨da̰ʊɴ ဘ￨bə ဝ￨wə င့်￨dʑḭ ချမ်း￨tɕʰáɴ မြေ့￨mjḛ ရ￨jə ပါ￨bà	အ ပူ ဇော် ခံ ဆ ရာ ကြီး ဆ ရာ မ ကြီး တွေ ပြုံး ၍ ပျော် ပျော် ၍ ပြုံး အုန်း အုန်း ကျွတ် ကျွတ် နှ င့် ဘ ဝင် ချမ်း မြေ့ ရ ပါ ၏
မောင်￨màʊɴ နီ￨nì ရေ￨jè လာ￨là ပါ￨pà အ￨ʔə ဦ￨x နး￨jaʊʔ ကွာ￨kwà ဟုတ်￨hoʊʔ ကဲ့￨ðə ဥ￨x လေး￨lé လာ￨là ပါ￨bà ပြီး￨bjí ချို￨dʑò ဆိ￨dʑò န့်￨zə ဘဲ￨bɛ́ လာ￨là ဧ￨x လက်￨lə ဖက်￨pʰɛʔ ရ￨ja̰ ည￨ɲa̰ က￨kə နောက်￨naʊʔ မှ￨m̥a̰ လုပ်￨loʊʔ ပါ￨pà	မောင် နီ ရေ လာ ပါ ဦး ကွာ ဟုတ် ကဲ့ ဦး လေး လာ ပါ ပြီ ချို စိ မ့် ပဲ လား အေး လက် ဖက် ရည် က နောက် မှ လုပ် ပါ
တ￨tə ဟန်း￨háɴ ရဲ￨jɛ́ စ￨sə ခန်း￨kʰáɴ မှာ￨m̥à ဒီ￨dì အ￨ʔə မှု￨m̥ṵ ကို￨kò ဖွ￨pʰwa̰ င့်￨ɲí ထား￨tʰá ပြီး￨pjí ရဲ￨jɛ́ က￨kə စုံ￨sòʊɴ စမ်း￨sáɴ စစ်￨sɪʔ ဆေး￨sʰé နေ￨nè ပါ￨bà တယ်￨tὲ	ဗ ဟန်း ရဲ စ ခန်း မှာ ဒီ အ မှု ကို ဖွ င့် ထား ပြီး ရဲ က စုံ စမ်း စစ် ဆေး နေ ပါ တယ်
အင်￨ʔɪ̀ɴ ဒို￨dò နီး￨ní ရှား￨ʃá အ￨ʔə သင်း￨θɪ́ɴ ကား￨gə တော့￨tɔ̰ ထိုင်း￨tʰáɪɴ ကို￨kò ရှုံး￨ʃóʊɴ ကမ်￨ʔə ဘော￨bɔ́ ရီး￨jí ယား￨já ကို￨kò ၌￨x အ￨ʔə ရှေ့￨ʃḛ တည်￨tì ဘော￨bɔ́ ကို￨kò သက်￨θɛʔ ရေး￨jé က￨gə စား￨zá ခဲ့￨dʑɪʔ ပါ￨pà တယ်￨tὲ	အင် ဒို နီး ရှား အ သင်း က တော့ ထိုင်း ကို ရှုံး ကမ္ဘော ဒီး ယား ကို နိုင် အ ရှေ့ တီ မော ကို သ ရေ က စား ခဲ့ ပါ တယ်
ပတ်စ်￨gə ပို့￨po̰ သက်￨θɛʔ တမ်း￨dáɴ တို့￨to̰ တာ￨tà အ￨ʔə မှန်￨m̥àɴ ဆို￨sʰò ရင်￨jɪ̀ɴ ဆက်￨zɛʔ ရက်￨jɛʔ အ￨ʔə တွင်း￨twɪ́ɴ ရ￨jə တယ်￨dὲ	ပတ်စ် ပို့ သက် တမ်း တိုး တာ အ မှန် ဆို ရင် ဆယ် ရက် အ တွင်း ရ တယ်
မ￨mə ယူ￨jù တန်￨də ရဲ့￨bjɛ́ နေ့￨nḛ ရာ￨jà မှ￨m̥a̰ အ￨ʔə ရ￨ja̰ ဖိ￨bḭ အား￨ʔá များ￨mjá လေ￨lè ယုံး￨gʊ́ɴ ကံ်￨ʃʊ́ɴ မှု￨m̥ṵ များ￨mjá လေ￨lè လေ￨lè ဖြစ်￨pʰjɪʔ ရ￨jə မယ်￨mὲ	န ယူ တန် ရဲ့ နိ ယာ မ အ ရ ဖိ အား များ လေ ရုန်း ကန် မှု များ လေ လေ ဖြစ် ရ မယ်
အ￨ʔə လယ်￨lὲ တာန်း￨dòʊɴ မာ￨mà တော￨tɔ́ အောင်￨ʔàʊɴ သူ￨θə ရဲ￨jɛ́ ကို￨gò ဦး￨x လှိုင်း￨ɬáɪɴ ပို￨bò ပို￨pò ရှိုင်း￨ʃáɪɴ သူ￨θù ရာ￨jà ကြီး￨dʑí လင်း￨lɪ́ɴ တို့￨to̰ ကို￨kò ရွေး့￨ðè ရှယ်￨bjó ထား￨tʰá ပါ￨pà တယ်￨tὲ	အ လယ် တန်း မှာ တော့ အောင် သူ ရဲ ကို ဦး လှိုင်း ဘို ဘို ရှိုင်း သူ ရ ကြည် လင်း တို့ ကို ရွေး ချယ် ထား ပါ တယ်
